train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,created_at,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
0.4920184016227722,0.03461574763059616,0.4920218586921692,49.0,0,2026-02-11 04:58:22.852529,,,,,,,,,
0.230592280626297,0.0015556649304926395,0.23059242963790894,99.0,0,2026-02-11 04:59:02.837904,,,,,,,,,
0.11075323820114136,0.0005788470734842122,0.11075329780578613,149.0,0,2026-02-11 04:59:42.820495,,,,,,,,,
0.2061823308467865,0.0030498432461172342,0.20618262887001038,199.0,0,2026-02-11 05:00:22.797340,,,,,,,,,
0.09120287001132965,0.0004314265970606357,0.09120291471481323,249.0,0,2026-02-11 05:01:02.786278,,,,,,,,,
0.11583136767148972,0.0013280187267810106,0.11583150178194046,299.0,0,2026-02-11 05:01:42.799289,,,,,,,,,
0.14391615986824036,0.0015803946880623698,0.1439163237810135,349.0,0,2026-02-11 05:02:22.781110,,,,,,,,,
0.10579921305179596,0.0005976740503683686,0.10579927265644073,399.0,0,2026-02-11 05:03:02.759212,,,,,,,,,
0.12967649102210999,0.0008161734440363944,0.12967656552791595,449.0,0,2026-02-11 05:03:43.230733,,,,,,,,,
,,,,0,2026-02-11 05:06:14.242094,0.12621015310287476,0.0024559663143008947,0.12621039152145386,0.11800622195005417,0.001842661527916789,0.11800642311573029,,,
,,,,0,2026-02-11 05:06:20.080954,,,,,,,0.24089965224266052,0.0034950540866702795,0.2408999353647232
0.12177036702632904,0.0009497888386249542,0.1217704638838768,499.0,1,2026-02-11 05:08:25.395533,,,,,,,,,
0.12250896543264389,0.0006841592257842422,0.12250903248786926,549.0,1,2026-02-11 05:09:05.613385,,,,,,,,,
0.09565727412700653,0.0005555517273023725,0.09565732628107071,599.0,1,2026-02-11 05:09:45.579276,,,,,,,,,
0.13316629827022552,0.000991739216260612,0.13316640257835388,649.0,1,2026-02-11 05:10:25.572522,,,,,,,,,
0.11143234372138977,0.0005792235024273396,0.11143240332603455,699.0,1,2026-02-11 05:11:05.558183,,,,,,,,,
0.1965859830379486,0.013618223369121552,0.19658733904361725,749.0,1,2026-02-11 05:11:45.548791,,,,,,,,,
0.1344420164823532,0.00208095065318048,0.13444222509860992,799.0,1,2026-02-11 05:12:25.507930,,,,,,,,,
0.09206949174404144,0.001595048001036048,0.09206964820623398,849.0,1,2026-02-11 05:13:05.487791,,,,,,,,,
0.12564383447170258,0.0018657299224287271,0.1256440281867981,899.0,1,2026-02-11 05:13:45.570402,,,,,,,,,
,,,,1,2026-02-11 05:16:13.286153,0.10219385474920273,0.0011297628516331315,0.10219394415616989,0.10032501816749573,0.0026329797692596912,0.10032527148723602,,,
,,,,1,2026-02-11 05:16:18.420489,,,,,,,0.12030836194753647,0.002345845801755786,0.12030856311321259
0.10451145470142365,0.0008399249636568129,0.10451153665781021,949.0,2,2026-02-11 05:18:23.807937,,,,,,,,,
0.14459294080734253,0.0012213357258588076,0.14459306001663208,999.0,2,2026-02-11 05:19:03.906599,,,,,,,,,
0.09029152989387512,0.00041955604683607817,0.0902915745973587,1049.0,2,2026-02-11 05:19:43.947005,,,,,,,,,
0.1198207214474678,0.0013099672505632043,0.11982085555791855,1099.0,2,2026-02-11 05:20:23.983986,,,,,,,,,
0.10237175226211548,0.0008527793688699603,0.10237183421850204,1149.0,2,2026-02-11 05:21:03.985373,,,,,,,,,
