train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,created_at,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
0.7694370746612549,0.03580453246831894,0.7694406509399414,49.0,0,2026-02-11 04:58:22.807381,,,,,,,,,
0.548852801322937,0.0037404519971460104,0.5488531589508057,99.0,0,2026-02-11 04:59:02.930366,,,,,,,,,
0.3464887738227844,0.0020549476612359285,0.34648898243904114,149.0,0,2026-02-11 04:59:42.899082,,,,,,,,,
0.34109264612197876,0.004140777979046106,0.3410930633544922,199.0,0,2026-02-11 05:00:22.870648,,,,,,,,,
0.18119990825653076,0.000994205242022872,0.18120001256465912,249.0,0,2026-02-11 05:01:02.913025,,,,,,,,,
0.16839632391929626,0.001718028448522091,0.1683965027332306,299.0,0,2026-02-11 05:01:42.882588,,,,,,,,,
0.18056975305080414,0.001883822726085782,0.18056994676589966,349.0,0,2026-02-11 05:02:22.855578,,,,,,,,,
0.1293778419494629,0.0007441285997629166,0.12937791645526886,399.0,0,2026-02-11 05:03:02.824750,,,,,,,,,
0.15060505270957947,0.0009491587989032269,0.15060514211654663,449.0,0,2026-02-11 05:03:43.420807,,,,,,,,,
,,,,0,2026-02-11 05:06:14.693856,0.14533793926239014,0.0026673816610127687,0.14533822238445282,0.14296184480190277,0.0020628191996365786,0.1429620236158371,,,
,,,,0,2026-02-11 05:06:20.141494,,,,,,,0.370826780796051,0.004379952792078257,0.370827317237854
0.14071255922317505,0.0010913416044786572,0.1407126635313034,499.0,1,2026-02-11 05:08:29.663402,,,,,,,,,
0.14016729593276978,0.0007846204098314047,0.14016737043857574,549.0,1,2026-02-11 05:09:09.813292,,,,,,,,,
0.10904987901449203,0.000634236610494554,0.10904994606971741,599.0,1,2026-02-11 05:09:49.800336,,,,,,,,,
0.15011051297187805,0.001116370316594839,0.1501106172800064,649.0,1,2026-02-11 05:10:29.784531,,,,,,,,,
0.1258399486541748,0.0006547787925228477,0.12584000825881958,699.0,1,2026-02-11 05:11:09.875676,,,,,,,,,
0.21590258181095123,0.01453892607241869,0.21590404212474823,749.0,1,2026-02-11 05:11:49.857269,,,,,,,,,
0.15048599243164062,0.0023112501949071884,0.15048623085021973,799.0,1,2026-02-11 05:12:29.838245,,,,,,,,,
0.10240643471479416,0.0017492392798885703,0.10240660607814789,849.0,1,2026-02-11 05:13:09.824620,,,,,,,,,
0.14031170308589935,0.0020743960049003363,0.14031191170215607,899.0,1,2026-02-11 05:13:49.883530,,,,,,,,,
,,,,1,2026-02-11 05:16:18.197897,0.11371035873889923,0.001252922578714788,0.11371050029993057,0.11353150010108948,0.002887502545490861,0.11353176832199097,,,
,,,,1,2026-02-11 05:16:23.347843,,,,,,,0.1356666535139084,0.0025377545971423388,0.13566692173480988
0.1170363798737526,0.0009398654219694436,0.11703647673130035,949.0,2,2026-02-11 05:18:31.856721,,,,,,,,,
0.1606231927871704,0.0013561993837356567,0.16062332689762115,999.0,2,2026-02-11 05:19:11.958472,,,,,,,,,
0.09988600760698318,0.00046458430006168783,0.09988605231046677,1049.0,2,2026-02-11 05:19:51.979993,,,,,,,,,
0.13154006004333496,0.0014361593639478087,0.1315402090549469,1099.0,2,2026-02-11 05:20:31.959714,,,,,,,,,
0.11312825977802277,0.0009435192914679646,0.11312835663557053,1149.0,2,2026-02-11 05:21:12.027893,,,,,,,,,
0.09573148190975189,0.000696586212143302,0.09573154896497726,1199.0,2,2026-02-11 05:21:52.045990,,,,,,,,,
0.07033836841583252,0.0003345658187754452,0.07033839821815491,1249.0,2,2026-02-11 05:22:32.040205,,,,,,,,,
0.0674937516450882,0.00032920530065894127,0.06749378144741058,1299.0,2,2026-02-11 05:23:12.026194,,,,,,,,,
0.12323768436908722,0.0009231926524080336,0.12323777377605438,1349.0,2,2026-02-11 05:23:52.099723,,,,,,,,,
,,,,2,2026-02-11 05:26:20.332537,0.10494719445705414,0.0019757740665227175,0.10494739562273026,0.1062852069735527,0.001785514410585165,0.10628540068864822,,,
,,,,2,2026-02-11 05:26:25.799217,,,,,,,0.11767275631427765,0.0028080246411263943,0.11767302453517914
0.06722758710384369,0.00031467952067032456,0.06722761690616608,1399.0,3,2026-02-11 05:28:33.007802,,,,,,,,,
0.10795152187347412,0.0008092022617347538,0.10795160382986069,1449.0,3,2026-02-11 05:29:13.535869,,,,,,,,,
0.09984844923019409,0.002525608753785491,0.09984870254993439,1499.0,3,2026-02-11 05:29:53.530455,,,,,,,,,
0.10465904325246811,0.0005845743580721319,0.10465910285711288,1549.0,3,2026-02-11 05:30:33.520844,,,,,,,,,
0.1187349408864975,0.000945468433201313,0.11873503774404526,1599.0,3,2026-02-11 05:31:13.512830,,,,,,,,,
0.09697584062814713,0.0005260214675217867,0.0969758927822113,1649.0,3,2026-02-11 05:31:53.630679,,,,,,,,,
0.1225975826382637,0.0022474373690783978,0.12259780615568161,1699.0,3,2026-02-11 05:32:33.621986,,,,,,,,,
0.06478723883628845,0.00029526185244321823,0.06478726863861084,1749.0,3,2026-02-11 05:33:13.616891,,,,,,,,,
0.09851273894309998,0.0005246290238574147,0.09851279109716415,1799.0,3,2026-02-11 05:33:53.679255,,,,,,,,,
,,,,3,2026-02-11 05:36:21.496074,0.09258820861577988,0.0012731690658256412,0.09258832782506943,0.09714436531066895,0.0019626300781965256,0.09714454412460327,,,
,,,,3,2026-02-11 05:36:26.628762,,,,,,,0.11063212156295776,0.002335937228053808,0.11063237488269806
0.07891298085451126,0.00039052433567121625,0.07891301810741425,1849.0,4,2026-02-11 05:38:29.373131,,,,,,,,,
0.10273691266775131,0.0011519126128405333,0.10273702442646027,1899.0,4,2026-02-11 05:39:12.682310,,,,,,,,,
0.07963228225708008,0.0006165298982523382,0.07963234186172485,1949.0,4,2026-02-11 05:39:52.855399,,,,,,,,,
0.11300729215145111,0.0008574857492931187,0.11300738155841827,1999.0,4,2026-02-11 05:40:32.850998,,,,,,,,,
0.10547755658626556,0.0005685521755367517,0.10547761619091034,2049.0,4,2026-02-11 05:41:12.867150,,,,,,,,,
0.13439300656318665,0.0009051967062987387,0.1343930959701538,2099.0,4,2026-02-11 05:41:52.860126,,,,,,,,,
0.07244009524583817,0.00037993129808455706,0.07244013249874115,2149.0,4,2026-02-11 05:42:32.857489,,,,,,,,,
0.09861550480127335,0.0011655428679659963,0.0986156240105629,2199.0,4,2026-02-11 05:43:12.849401,,,,,,,,,
0.07380062341690063,0.0003530607500579208,0.07380066066980362,2249.0,4,2026-02-11 05:43:52.927975,,,,,,,,,
,,,,4,2026-02-11 05:46:20.969238,0.09756924957036972,0.0036593908444046974,0.09756960719823837,0.0990091860294342,0.0025006139185279608,0.09900941699743271,,,
,,,,4,2026-02-11 05:46:26.458585,,,,,,,0.10403411835432053,0.002165161306038499,0.10403434932231903
0.09445971250534058,0.027544887736439705,0.09446246922016144,2299.0,5,2026-02-11 05:48:29.347480,,,,,,,,,
0.10594865679740906,0.000618430960457772,0.10594871640205383,2349.0,5,2026-02-11 05:49:11.767828,,,,,,,,,
0.11710496246814728,0.002460939111188054,0.11710520833730698,2399.0,5,2026-02-11 05:49:51.903753,,,,,,,,,
0.057604022324085236,0.0004194818320684135,0.05760406330227852,2449.0,5,2026-02-11 05:50:31.884983,,,,,,,,,
0.08694841712713242,0.0004942452069371939,0.0869484692811966,2499.0,5,2026-02-11 05:51:12.220592,,,,,,,,,
0.10253666341304779,0.0008384536486119032,0.10253674536943436,2549.0,5,2026-02-11 05:51:52.221196,,,,,,,,,
0.09904482215642929,0.0015690980944782495,0.09904497861862183,2599.0,5,2026-02-11 05:52:32.196278,,,,,,,,,
0.0885266661643982,0.0010227663442492485,0.08852677047252655,2649.0,5,2026-02-11 05:53:12.196915,,,,,,,,,
0.05957983434200287,0.0003257358621340245,0.059579867869615555,2699.0,5,2026-02-11 05:53:53.005194,,,,,,,,,
,,,,5,2026-02-11 05:56:21.460130,0.09932674467563629,0.0032583042047917843,0.09932705760002136,0.09383512288331985,0.002324832370504737,0.09383538365364075,,,
,,,,5,2026-02-11 05:56:26.846536,,,,,,,0.10546108335256577,0.002646984998136759,0.10546135157346725
0.11448846012353897,0.0009581759804859757,0.11448855698108673,2749.0,6,2026-02-11 05:58:30.284698,,,,,,,,,
0.07861767709255219,0.0005874676862731576,0.07861773669719696,2799.0,6,2026-02-11 05:59:10.425016,,,,,,,,,
0.12088841944932938,0.0015072468668222427,0.12088856846094131,2849.0,6,2026-02-11 05:59:50.543201,,,,,,,,,
0.08354493975639343,0.0004961681552231312,0.08354499191045761,2899.0,6,2026-02-11 06:00:30.530697,,,,,,,,,
0.08101525902748108,0.0005672689294442534,0.08101531863212585,2949.0,6,2026-02-11 06:01:10.555170,,,,,,,,,
0.1151665672659874,0.0012388165341690183,0.11516669392585754,2999.0,6,2026-02-11 06:01:51.043986,,,,,,,,,
